"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs",""
"1386639679236165639","Corinthians tem chance de se classificar no Paulista sem entrar em campo https://t.co/c7C70mejSJ","UOL Esporte","UOLEsporte","2021-04-26T11:13:56.000Z","Mon Apr 26 11:13:56 +0000 2021","14","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhkhH ","0","0","","",""
"1386522183422316546","Com primeiro gol, Galeano quer mostrar que deve ser comprado pelo São Paulo https://t.co/8ZVeJbKQkD","UOL Esporte","UOLEsporte","2021-04-26T03:27:03.000Z","Mon Apr 26 03:27:03 +0000 2021","78","2","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh3FS ","0","0","","",""
"1386522052220362753","Opinião: SP de Crespo segue afiado e levará o Paulista por falta de rivais https://t.co/Ko4L7sFYUS","UOL Esporte","UOLEsporte","2021-04-26T03:26:32.000Z","Mon Apr 26 03:26:32 +0000 2021","74","3","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh3F9 ","0","0","","",""
"1386521917063041025","Opinião do Blog do Juca Kfouri: Quem vai parar o São Paulo? https://t.co/D3vqUi7Qxw","UOL Esporte","UOLEsporte","2021-04-26T03:26:00.000Z","Mon Apr 26 03:26:00 +0000 2021","122","5","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh3FA ","0","0","","",""
"1386520508234149889","São Paulo vence o Ituano e é o primeiro classificado às quartas do Paulista https://t.co/YlzeRddanf","UOL Esporte","UOLEsporte","2021-04-26T03:20:24.000Z","Mon Apr 26 03:20:24 +0000 2021","68","3","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh337 ","0","0","","",""
"1386501432182980611","Auxiliar substitui Abel em coletiva e diz que Palmeiras não muda estratégia https://t.co/hlx2ATpHPH","UOL Esporte","UOLEsporte","2021-04-26T02:04:36.000Z","Mon Apr 26 02:04:36 +0000 2021","29","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh3fQ ","0","0","","",""
"1386496292503891968","Marcos zoa Palmeiras após derrota e 'troca' pênalti por saco de bala https://t.co/SK2kOFY1gC","UOL Esporte","UOLEsporte","2021-04-26T01:44:10.000Z","Mon Apr 26 01:44:10 +0000 2021","55","2","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh36c ","0","0","","",""
"1386495766563377154","Análise: Mirassol complica Palmeiras e, com ajuda do Corinthians, também o Santos https://t.co/ay97UYTzky","UOL Esporte","UOLEsporte","2021-04-26T01:42:05.000Z","Mon Apr 26 01:42:05 +0000 2021","21","0","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh36N ","0","0","","",""
"1386495730567766019","Opinião: Palmeiras virou uma bomba-relógio e vai cair na fase e grupos do Paulista https://t.co/zSSW6ahwuH","UOL Esporte","UOLEsporte","2021-04-26T01:41:56.000Z","Mon Apr 26 01:41:56 +0000 2021","79","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh36s ","0","0","","",""
"1386495700628869123","Corinthians provoca Santos após vitória na Vila: 'A maré tá cheia' https://t.co/GMmvCtBQtf","UOL Esporte","UOLEsporte","2021-04-26T01:41:49.000Z","Mon Apr 26 01:41:49 +0000 2021","22","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh367 ","0","0","","",""
"1386495659637870592","Weverton aponta falta de entrosamento no Palmeiras e pede mais dedicação https://t.co/NDPuSwzepj","UOL Esporte","UOLEsporte","2021-04-26T01:41:39.000Z","Mon Apr 26 01:41:39 +0000 2021","22","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rh36q ","0","0","","",""
"1386486268897472512","Opinião do Blog do Juca Kfouri: Aleluia: garotada corintiana se divertiu na Vila Belmiro https://t.co/R1zFf2IezT","UOL Esporte","UOLEsporte","2021-04-26T01:04:20.000Z","Mon Apr 26 01:04:20 +0000 2021","37","2","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwcG ","0","0","","",""
"1386486226253910019","Opinião: Abel Ferreira piora Palmeiras com substituições, mas erra na hora certa https://t.co/oVeN69rmlr","UOL Esporte","UOLEsporte","2021-04-26T01:04:10.000Z","Mon Apr 26 01:04:10 +0000 2021","49","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwcR ","0","0","","",""
"1386483981764415489","Opinião: Perder para Corinthians atual deveria render demissão por justa causa https://t.co/Str1qvg1qD","UOL Esporte","UOLEsporte","2021-04-26T00:55:15.000Z","Mon Apr 26 00:55:15 +0000 2021","70","4","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rhwi8 ","0","0","","",""
"1386483926487678979","Corinthians vence Santos com facilidade e quebra tabu de 7 anos na Vila https://t.co/6Qs4klkBjd","UOL Esporte","UOLEsporte","2021-04-26T00:55:02.000Z","Mon Apr 26 00:55:02 +0000 2021","43","4","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwiY ","0","0","","",""
"1386483759944458244","Palmeiras volta a desperdiçar pênalti com Menino e perde para o Mirassol https://t.co/UmwtBS13mu","UOL Esporte","UOLEsporte","2021-04-26T00:54:22.000Z","Mon Apr 26 00:54:22 +0000 2021","40","4","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwiU ","0","0","","",""
"1386475961600942088","Crespo escala time reserva do São Paulo para enfrentar o Ituano https://t.co/SYFaJedbsE","UOL Esporte","UOLEsporte","2021-04-26T00:23:23.000Z","Mon Apr 26 00:23:23 +0000 2021","44","2","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwF3 ","0","0","","",""
"1386468401346973696","'Mais tranquilo', diz Matheus Nascimento após primeiro gol no profissional https://t.co/FbXrOQCUpA","UOL Esporte","UOLEsporte","2021-04-25T23:53:20.000Z","Sun Apr 25 23:53:20 +0000 2021","40","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwyB ","0","0","","",""
"1386454927439015936","Comentarista destaca 'cabelos exóticos' de jogadoras do Bahia; CBF lamenta https://t.co/GHh01LuMZr","UOL Esporte","UOLEsporte","2021-04-25T22:59:48.000Z","Sun Apr 25 22:59:48 +0000 2021","29","4","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhwjJ ","0","0","","",""
"1386454868450283523","Botafogo goleia Macaé e vai enfrentar o Nova Iguaçu na semi da Taça Rio https://t.co/oXAMlyVlwU","UOL Esporte","UOLEsporte","2021-04-25T22:59:34.000Z","Sun Apr 25 22:59:34 +0000 2021","22","0","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rhwjk ","0","0","","",""
"1386452742076571650","Conceição valoriza crescimento do Cruzeiro, mas diz que vê teto para mais https://t.co/2jFfYVc96j","UOL Esporte","UOLEsporte","2021-04-25T22:51:07.000Z","Sun Apr 25 22:51:07 +0000 2021","20","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rhwp5 ","0","0","","",""
"1386443446462951435","Holan poupa titulares em clássico entre Santos e Corinthians https://t.co/SRExei4Eli","UOL Esporte","UOLEsporte","2021-04-25T22:14:11.000Z","Sun Apr 25 22:14:11 +0000 2021","45","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rhwga ","0","0","","",""
"1386443381316874240","Gabriel Pereira será titular diante do Santos; confira escalação do Timão https://t.co/hvZipOFFDc","UOL Esporte","UOLEsporte","2021-04-25T22:13:55.000Z","Sun Apr 25 22:13:55 +0000 2021","23","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/Rhwgj ","0","0","","",""
"1386436663971180545","Cruzeiro faz bom jogo, vence Patrocinense e enfrenta América-MG nas semis https://t.co/26GwnypzCr","UOL Esporte","UOLEsporte","2021-04-25T21:47:14.000Z","Sun Apr 25 21:47:14 +0000 2021","17","0","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDvk ","0","0","","",""
"1386436525957599232","""Falar pouco, trabalhar"", diz Pottker sobre disputa por posição no Cruzeiro https://t.co/rKcp4i7vEA","UOL Esporte","UOLEsporte","2021-04-25T21:46:41.000Z","Sun Apr 25 21:46:41 +0000 2021","26","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDvy ","0","0","","",""
"1386436476645175296","Juiz termina antes, e Sevilla volta do vestiário para jogar contra Granada https://t.co/Ha0MmWZ1LA","UOL Esporte","UOLEsporte","2021-04-25T21:46:29.000Z","Sun Apr 25 21:46:29 +0000 2021","17","0","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDvM ","0","0","","",""
"1386436439492022272","Taison faz primeiro treino com grupo e vive expectativa de estrear no Inter https://t.co/hAjrj34MRX","UOL Esporte","UOLEsporte","2021-04-25T21:46:20.000Z","Sun Apr 25 21:46:20 +0000 2021","12","0","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDvE ","0","0","","",""
"1386421814470008841","Neymar diz que skin do jogo Fortnite ficou parecida com ele https://t.co/PsK8HV8ztV","UOL Esporte","UOLEsporte","2021-04-25T20:48:13.000Z","Sun Apr 25 20:48:13 +0000 2021","80","2","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDwx ","0","0","","",""
"1386421749927997440","Pep Guardiola vira 3º técnico com mais títulos na história https://t.co/QwpIyXA97Y","UOL Esporte","UOLEsporte","2021-04-25T20:47:58.000Z","Sun Apr 25 20:47:58 +0000 2021","27","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDwX ","0","0","","",""
"1386421469798977537","Fernandinho aos 35 anos é um 'colosso', diz jornal após título do City https://t.co/iYVppcl1k6","UOL Esporte","UOLEsporte","2021-04-25T20:46:51.000Z","Sun Apr 25 20:46:51 +0000 2021","126","6","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDwg ","0","0","","",""
"1386416083750440960","Análise: Pep Guadiola conquista seu 30º título como treinador https://t.co/JMhGEjsJxV","UOL Esporte","UOLEsporte","2021-04-25T20:25:27.000Z","Sun Apr 25 20:25:27 +0000 2021","44","1","pt","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Tweet","https://zpr.io/RhDKj ","0","0","","",""
