"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs",""
"1385609405425618945","Bolsonaristas têm um trabalhão para seguir o salto triplo do ‘mito’ em saúde, política externa e ambiente.

https://t.co/f4D102ayKW","Política Estadão","EstadaoPolitica","2021-04-23T15:00:00.000Z","Fri Apr 23 15:00:00 +0000 2021","7","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,rui-o-tripe-ideologico,70003690518 ","0","0","","",""
"1385594315410345987","Em entrevista à Veja, ex-secretário de comunicação do governo responsabiliza pasta por fracasso na negociação com Pfizer, fabricante do imunizante.

https://t.co/od6rFfS1KY","Política Estadão","EstadaoPolitica","2021-04-23T14:00:02.000Z","Fri Apr 23 14:00:02 +0000 2021","13","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/fausto-macedo/demitido-do-governo-wajngarten-diz-que-houve-incompetencia-e-ineficiencia-do-ministerio-da-saude-no-atraso-das-vacinas/ ","0","0","","",""
"1385579212396974084","Mais de 182 cidades registraram, nesta semana e na anterior, pacientes de covid-19 intubados em UPAs.
https://t.co/zPHLCDfUVR","Política Estadão","EstadaoPolitica","2021-04-23T13:00:01.000Z","Fri Apr 23 13:00:01 +0000 2021","10","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/municipios-ainda-em-situacao-critica-de-leitos/ ","0","0","","",""
"1385564116589420544","Presidente sai em defesa de ex-ministro da Saúde em transmissão nas redes socais; caos no sistema de saúde do Amazonas foi estopim para criação de CPI da Covid.
https://t.co/x0LuAKubfk","Política Estadão","EstadaoPolitica","2021-04-23T12:00:02.000Z","Fri Apr 23 12:00:02 +0000 2021","13","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,bolsonaro-diz-que-homenagem-em-manaus-prova-trabalho-bem-feito-de-pazuello,70003690544 ","0","0","","",""
"1385549010673434630","A imprevisibilidade decisória – onde, quando, quem julga – volta a reinar. A insegurança jurídica é uma punição dada ao Brasil. 
https://t.co/fIYCVEB76M","Política Estadão","EstadaoPolitica","2021-04-23T11:00:01.000Z","Fri Apr 23 11:00:01 +0000 2021","22","5","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,o-que-o-stf-nao-respondeu-ao-declarar-moro-suspeito-leia-analise,70003690537 ","0","0","","",""
"1385533909627191297","Números de prisões em operações de 10 tipos de crimes, de apreensões de armas e de inquéritos de corrupção caem; apreensões sobem.

https://t.co/UMPSzL4Oeu","Política Estadão","EstadaoPolitica","2021-04-23T10:00:00.000Z","Fri Apr 23 10:00:00 +0000 2021","46","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,sob-bolsonaro-pf-prende-e-apura-menos,70003690554 ","0","0","","",""
"1385365675443621889","Irmão de Witzel é preso em operação contra o PCC no interior de São Paulo. 
https://t.co/2p44xuFdKR","Política Estadão","EstadaoPolitica","2021-04-22T22:51:30.000Z","Thu Apr 22 22:51:30 +0000 2021","37","8","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/blogs/fausto-macedo/irmao-de-witzel-e-preso-em-operacao-contra-o-pcc-no-interior-de-sao-paulo/ ","0","0","","",""
"1385358337626288130","RT @RafaMoraesMoura : ATENÇÃO. Maioria do Supremo mantém julgamento da Segunda Turma que declarou Sérgio Moro parcial na ação do triplex do Guarujá. Resultado é vitória de Lula e derrota para Fachin e para a Operação Lava Jato. @Estadao:
https://t.co/C1ZNgfkz6h","Política Estadão","EstadaoPolitica","2021-04-22T22:22:21.000Z","Thu Apr 22 22:22:21 +0000 2021","0","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Retweet","https://politica.estadao.com.br/blogs/fausto-macedo/stf-decide-destino-de-acoes-penais-de-lula-e-parcialidade-de-moro-apos-anular-condenacoes/ ","0","1","","",""
"1385330565142941699","SUPERCOLUNA: Bolsonaro quer Pazuello no Planalto para evitar explosão na CPI da Covid. https://t.co/0SUzh08w9B https://t.co/i0i1KxaX7i","Política Estadão","EstadaoPolitica","2021-04-22T20:31:59.000Z","Thu Apr 22 20:31:59 +0000 2021","30","5","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://bit.ly/3dIpuip ","0","0","photo","https://pbs.twimg.com/media/EzmunDjXMAER1Jc.jpg",""
"1385299601054392330","STF decide enviar ações de Lula para a Justiça Federal do DF. https://t.co/rOwgKcDnlf https://t.co/jIv3CntuGD","Política Estadão","EstadaoPolitica","2021-04-22T18:28:57.000Z","Thu Apr 22 18:28:57 +0000 2021","33","5","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://bit.ly/3sKdOjz ","0","0","photo","https://pbs.twimg.com/media/EzmSjTJWYAQbEaE.jpg",""
"1385247023864041475","Gesto é movimento do Planalto para abrir algum tipo de canal com o relator da CPI, pai do governador de Alagoas, já que há preocupação que as investigações se concentrem nos erros cometidos pelo governo no combate à pandemia.

https://t.co/Uknk4dlOtI","Política Estadão","EstadaoPolitica","2021-04-22T15:00:01.000Z","Thu Apr 22 15:00:01 +0000 2021","17","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,bolsonaro-liga-para-renan-filho-em-busca-de-aproximacao-com-renan-calheiros-relator-da-cpi-da-covid,70003689686 ","0","0","","",""
"1385231931386724355","O relator do processo, o deputado Waldeck Carneiro (PT), deverá apresentar o relatório final sobre o caso até o dia 29.
https://t.co/zu7QeVnyRa","Política Estadão","EstadaoPolitica","2021-04-22T14:00:03.000Z","Thu Apr 22 14:00:03 +0000 2021","13","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/fausto-macedo/presidente-do-tribunal-de-justica-do-rio-marca-julgamento-do-impeachment-de-witzel-para-dia-30/ ","0","0","","",""
"1385216830155878404","Entusiastas da articulação enxergam um casamento perfeito entre o fundo do partido e o recall do ex-governador tucano.

https://t.co/I5I3191YZq","Política Estadão","EstadaoPolitica","2021-04-22T13:00:03.000Z","Thu Apr 22 13:00:03 +0000 2021","11","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/psl-abre-dialogo-com-alckmin-rumo-a-2022/ ","0","0","","",""
"1385201726731350018","Pesquisa conduzida por cientistas da Universidade de Michigan e da Fundação Getúlio Vargas mostra que o Brasil tinha os mecanismos necessários para combater a covid, mas o presidente optou pela ‘pseudociência’ e pelo ‘negacionismo’.

https://t.co/Vqt3BpAGes","Política Estadão","EstadaoPolitica","2021-04-22T12:00:02.000Z","Thu Apr 22 12:00:02 +0000 2021","470","147","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,bolsonaro-usou-seus-poderes-constitucionais-para-atrapalhar-o-combate-a-pandemia-mostra-estudo,70003689251 ","0","0","","",""
"1385186630034624515","Após senador cearense ser cogitado como presidenciável, governador de São Paulo tenta intensificar conversas internas para diminuir a oposição a seu nome no próprio partido.

https://t.co/7YnEKZMBsT","Política Estadão","EstadaoPolitica","2021-04-22T11:00:02.000Z","Thu Apr 22 11:00:02 +0000 2021","15","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,doria-reage-a-campanha-por-tasso-e-resistencias-no-psdb,70003689210 ","0","0","","",""
"1385171525112893440","Reunidos no Polo Democrático, potenciais candidatos divergem sobre manifestações conjuntas; Doria queria nova carta à nação no Dia da Inconfidência.

https://t.co/lL3HO542jF","Política Estadão","EstadaoPolitica","2021-04-22T10:00:01.000Z","Thu Apr 22 10:00:01 +0000 2021","38","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,com-grupo-de-whatsapp-ativo-presidenciaveis-buscam-pauta-comum,70003689224 ","0","0","","",""
"1385045913677307905","PSDB e DEM travam disputa velada por 2022
https://t.co/bdf5vvnlk4","Política Estadão","EstadaoPolitica","2021-04-22T01:40:53.000Z","Thu Apr 22 01:40:53 +0000 2021","23","1","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,psdb-e-dem-travam-disputa-velada-por-2022,70003689004 ","0","0","","",""
"1384952873914675200","J.R. Guzzo: ""Indústrias que se comprometem a suspender a fabricação da sua linha regular – contra febre aftosa, por exemplo – estimam que poderiam produzir 400 milhões de doses ao longo de 90 dias"" https://t.co/eA2QNpB0Sk","Política Estadão","EstadaoPolitica","2021-04-21T19:31:10.000Z","Wed Apr 21 19:31:10 +0000 2021","45","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,mais-vacinas-a-oferta-de-laboratorios-ligados-ao-agronegocio-depende-da-anvisa,70003688870 ","0","0","","",""
"1384839342250631173","@colunadoestadao &gt; Na ausência de opções, Bolsonaro mantém canal aberto com empresariado

https://t.co/Y0McNcjBaW","Política Estadão","EstadaoPolitica","2021-04-21T12:00:02.000Z","Wed Apr 21 12:00:02 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/na-ausencia-de-opcoes-bolsonaro-mantem-canal-aberto-com-empresariado/ ","0","1","","",""
"1384824233306443776","João Doria: 'Populismo aliado ao autoritarismo cobram agora alto preço'; leia o artigo do governador @jdoriajr 

https://t.co/xCgySUbgr8","Política Estadão","EstadaoPolitica","2021-04-21T11:00:00.000Z","Wed Apr 21 11:00:00 +0000 2021","82","16","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,o-brasil-precisa-de-esperanca,70003688385 ","0","1","","",""
"1384809137545138176","Rosângela Bittar: 'Decisão do Supremo tornou possível o revival, a mesma urna de dois anos atrás'

https://t.co/xDTKNpN0Cn","Política Estadão","EstadaoPolitica","2021-04-21T10:00:01.000Z","Wed Apr 21 10:00:01 +0000 2021","24","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,revival,70003688332 ","0","0","","",""
"1384662043198898181","Bolsonaro diz a pastores que vai indicar André Mendonça para vaga no STF. 
https://t.co/VxbABk8fGd","Política Estadão","EstadaoPolitica","2021-04-21T00:15:31.000Z","Wed Apr 21 00:15:31 +0000 2021","80","19","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,bolsonaro-diz-a-pastores-que-vai-indicar-andre-mendonca-para-vaga-no-stf,70003688185 ","0","0","","",""
"1384653300092465160","Com Lula e Bolsonaro, ‘terceira via’ vai ser triturada em 2022, diz Collor. 
https://t.co/n2GY7gnPU7","Política Estadão","EstadaoPolitica","2021-04-20T23:40:47.000Z","Tue Apr 20 23:40:47 +0000 2021","33","5","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,com-lula-e-bolsonaro-terceira-via-vai-ser-triturada-em-2022-diz-collor,70003687750 ","0","0","","",""
"1384635998408163328","Alexandre vê incompetência de Bretas e anula decisão que colocou Temer e Moreira Franco no banco dos réus da Lava Jato. 
https://t.co/ZAjnAF1Evx","Política Estadão","EstadaoPolitica","2021-04-20T22:32:01.000Z","Tue Apr 20 22:32:01 +0000 2021","146","17","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/blogs/fausto-macedo/alexandre-ve-incompetencia-de-bretas-e-anula-decisao-que-tornou-temer-e-moreira-franco-nobanco-dos-reus-da-lava-jato/ ","0","0","","",""
"1384611367630553089","Em encontro com 40 empresários, Bolsonaro diz não temer CPI da Covid e reclama de abre e fecha do comércio. 
https://t.co/uo9vyoWmNO","Política Estadão","EstadaoPolitica","2021-04-20T20:54:09.000Z","Tue Apr 20 20:54:09 +0000 2021","20","4","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,em-encontro-com-40-empresarios-bolsonaro-diz-nao-temer-cpi-e-reclama-de-abre-e-fecha-do-comercio,70003687904 ","0","0","","",""
"1384476947883954177","@colunadoestadao &gt; Com Renan, governo deve 'sangrar' em CPI

https://t.co/sIjbejXM9l","Política Estadão","EstadaoPolitica","2021-04-20T12:00:01.000Z","Tue Apr 20 12:00:01 +0000 2021","1","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/com-renan-governo-deve-sangrar-em-cpi/ ","0","1","","",""
"1384461845570985987","@ECantanhede &gt; 'Proliferam não só nomes, mas frentes para um projeto pela democracia, pela vida'

https://t.co/YtVcGURG3N","Política Estadão","EstadaoPolitica","2021-04-20T11:00:00.000Z","Tue Apr 20 11:00:00 +0000 2021","9","2","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,proliferam-nao-so-nomes-mas-frentes-para-um-projeto-pela-democracia-pela-vida,70003687088 ","0","1","","",""
"1384446748635054080","Negociações travam maior acordo de leniência de São Paulo

https://t.co/mOAS20wML5","Política Estadão","EstadaoPolitica","2021-04-20T10:00:01.000Z","Tue Apr 20 10:00:01 +0000 2021","7","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,negociacoes-travam-maior-acordo-de-leniencia-de-sp,70003687103 ","0","0","","",""
"1384275030779985921","Brigadeiro chama de traidor general que se opõe a Bolsonaro.
https://t.co/dbFW5jTY8k https://t.co/1SRAImMVn7","Política Estadão","EstadaoPolitica","2021-04-19T22:37:40.000Z","Mon Apr 19 22:37:40 +0000 2021","96","16","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://bit.ly/2RMHYpE ","0","0","photo","https://pbs.twimg.com/media/EzXuwzhVoAYhlPX.jpg",""
"1384227199335550993","CPI da Covid: Saiba como Estados usaram o dinheiro federal na pandemia; 17 não detalham gastos.
https://t.co/M9sGWPVTfu","Política Estadão","EstadaoPolitica","2021-04-19T19:27:36.000Z","Mon Apr 19 19:27:36 +0000 2021","29","5","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,cpi-da-covid-saiba-como-estados-usaram-o-dinheiro-federal-na-pandemia-17-nao-detalham-gastos,70003686536 ","0","0","","",""
"1384219252735967246","CPI da Covid vai ouvir ministros, equipe de Pazuello, governadores e prefeito de Manaus. 
https://t.co/7m9BDrdBz5","Política Estadão","EstadaoPolitica","2021-04-19T18:56:02.000Z","Mon Apr 19 18:56:02 +0000 2021","42","2","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tweet","https://politica.estadao.com.br/noticias/geral,cpi-da-covid-vai-ouvir-ministros-equipe-de-pazuello-governadores-e-prefeito-de-manaus,70003686314 ","0","0","","",""
"1384122109085962241","Prefeitos se ajudam no combate à pandemia

https://t.co/LHAthdR3BR","Política Estadão","EstadaoPolitica","2021-04-19T12:30:01.000Z","Mon Apr 19 12:30:01 +0000 2021","21","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,prefeitos-se-ajudam-o-combate-a-pandemia,70003685930 ","0","0","","",""
"1384114563730354176","@colunadoestadao &gt; Aloysio Nunes vê recuo de Bolsonaro em ‘posição soberanista’ no meio ambiente

https://t.co/q6c4cpkqXf","Política Estadão","EstadaoPolitica","2021-04-19T12:00:02.000Z","Mon Apr 19 12:00:02 +0000 2021","0","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/blogs/coluna-do-estadao/aloysio-nunes-ve-recuo-de-bolsonaro-em-posicao-soberanista-no-meio-ambiente/ ","0","1","","",""
"1384107008136073229","@pereir12 &gt; 'A confiança na Justiça é mediada pela congruência entre identidade ideológica e decisão judicial'

https://t.co/dTklLF4Q32","Política Estadão","EstadaoPolitica","2021-04-19T11:30:00.000Z","Mon Apr 19 11:30:00 +0000 2021","3","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,a-justica-agora-foi-feita,70003685654 ","0","1","","",""
"1384099456694439952","'Os políticos temem que a minha candidatura seja levada a sério', diz Danilo Gentili

https://t.co/FhIRtnFiwT","Política Estadão","EstadaoPolitica","2021-04-19T11:00:00.000Z","Mon Apr 19 11:00:00 +0000 2021","45","4","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,os-politicos-temem-que-a-minha-candidatura-seja-levada-a-serio-diz-danilo-gentili,70003685602 ","0","0","","",""
"1384091908025188356","Gestão da Saúde foi militarizada por Pazuello

https://t.co/IBzBoD3Wk3","Política Estadão","EstadaoPolitica","2021-04-19T10:30:00.000Z","Mon Apr 19 10:30:00 +0000 2021","45","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,gestao-da-saude-foi-militarizada-por-pazuello,70003685964 ","0","0","","",""
"1384084356465979399","CPI da Covid põe militares no foco das investigações

https://t.co/NZK4V1XcPV","Política Estadão","EstadaoPolitica","2021-04-19T10:00:00.000Z","Mon Apr 19 10:00:00 +0000 2021","105","14","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,cpi-da-covid-poe-militares-no-foco-das-investigacoes,70003685938 ","0","0","","",""
"1383812573082972171","Debate sobre política agrária trava reforma

https://t.co/6la9qdDt0U","Política Estadão","EstadaoPolitica","2021-04-18T16:00:02.000Z","Sun Apr 18 16:00:02 +0000 2021","6","0","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,debate-sobre-politica-agraria-trava-reforma,70003685267 ","0","0","","",""
"1383805143074832387","'Fugi para o mato com meus 6 filhos', recorda agricultor sobre massacre

https://t.co/FgqVerVFdp","Política Estadão","EstadaoPolitica","2021-04-18T15:30:30.000Z","Sun Apr 18 15:30:30 +0000 2021","15","1","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,fugi-para-o-mato-com-meus-6-filhos-recorda-agricultor-sobre-massacre,70003685275 ","0","0","","",""
"1383799799539912711","RT @andrezamatais : Exclusivo.Gilmar Mendes diz que o STF não absolveu Lula do crime de corrupção ao anular o processo. E que a Justiça  -- do 1o grau até o STJ -- entrou em colapso. Com @RafaMoraesMoura 
'Não foi uma absolvição', afirma Gilmar sobre caso de Lula
https://t.co/5dJdD24H9p","Política Estadão","EstadaoPolitica","2021-04-18T15:09:16.000Z","Sun Apr 18 15:09:16 +0000 2021","0","0","pt","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Retweet","https://politica.estadao.com.br/noticias/geral,nao-foi-uma-absolvicao-diz-gilmar-sobre-caso-de-lula,70003685138?utm_source=estadao:app&utm_medium=noticia:compartilhamento ","0","1","","",""
"1383797468056358918","Relatório do TCU aponta omissão de general Braga Netto na pandemia

https://t.co/YhXkHwV6RP","Política Estadão","EstadaoPolitica","2021-04-18T15:00:00.000Z","Sun Apr 18 15:00:00 +0000 2021","286","68","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,relatorio-do-tcu-aponta-omissao-de-general-braga-netto-na-pandemia,70003685150 ","0","0","","",""
"1383789916727873542","@ECantanhede &gt; Enfraquecido em várias frentes, Bolsonaro atiça 'seu povo' e 'seu Exército' contra a democracia

https://t.co/V1f3zKcxN8","Política Estadão","EstadaoPolitica","2021-04-18T14:30:00.000Z","Sun Apr 18 14:30:00 +0000 2021","8","3","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,enfraquecido-em-varias-frentes-bolsonaro-atica-seu-povo-e-seu-exercito-contra-a-democracia,70003684824 ","0","1","","",""
"1383782495443767302","@jrguzzofatos &gt; 'O ex-presidente Lula, agora e em 2022, não é o candidato deles (PT). É o candidato do Supremo'

https://t.co/g9AKAxj9b1","Política Estadão","EstadaoPolitica","2021-04-18T14:00:31.000Z","Sun Apr 18 14:00:31 +0000 2021","23","6","pt","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tweet","https://politica.estadao.com.br/noticias/geral,o-candidato-do-stf,70003684858 ","0","1","","",""
