"Tweet Id","Text","Name","Screen Name","UTC","Created At","Favorites","Retweets","Language","Client","Tweet Type","URLs","Hashtags","Mentions","Media Type","Media URLs",""
"1385645582329565185","CPI da Covid poderá fazer acareação entre Wajngarten  (@fabiowoficial) e Pazuello.  https://t.co/sbOeS5h5wx https://t.co/0iEo2lTfmJ","O Globo Brasil","OGloboPolitica","2021-04-23T17:23:45.000Z","Fri Apr 23 17:23:45 +0000 2021","53","9","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3xsZnUP ","0","1","photo","https://pbs.twimg.com/media/EzrNUIpXIAI31zb.jpg",""
"1385629894781149187","Na mira da CPI da Covid, Pazuello é elogiado por @jairbolsonaro durante evento em Manaus. https://t.co/YBiXTiP2zF https://t.co/Af4dgYGI4x","O Globo Brasil","OGloboPolitica","2021-04-23T16:21:25.000Z","Fri Apr 23 16:21:25 +0000 2021","42","1","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/2QSgDBI ","0","1","photo","https://pbs.twimg.com/media/Ezq_DASWYAQo8xm.jpg",""
"1385612354709229568","Novo comandante diz que @exercitooficial é 'vetor de estabilidade'. https://t.co/ovXSjHtLHg https://t.co/SsUHhTAAap","O Globo Brasil","OGloboPolitica","2021-04-23T15:11:43.000Z","Fri Apr 23 15:11:43 +0000 2021","23","4","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/2QW3XKs ","0","1","photo","https://pbs.twimg.com/media/EzqvGAHX0AkjwAF.jpg",""
"1385572305770778625","Meta que @jairbolsonaro prometeu melhorar na Cúpula do Clima não existia. Saiba mais no blog da @malugaspar . https://t.co/ruG2AYNagH https://t.co/U9OUd3OFJk","O Globo Brasil","OGloboPolitica","2021-04-23T12:32:35.000Z","Fri Apr 23 12:32:35 +0000 2021","82","16","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3avI8rJ ","0","2","photo","https://pbs.twimg.com/media/EzqKq4nWQAMT36D.jpg",""
"1385564692039540736","Governo transfere Pazuello de Manaus para Brasília e dá cargo no Planalto para ex-número dois da Saúde. Saiba mais no blog do @laurojardim . https://t.co/Yv42COo51L https://t.co/J8dxm8OpU2","O Globo Brasil","OGloboPolitica","2021-04-23T12:02:19.000Z","Fri Apr 23 12:02:19 +0000 2021","16","4","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3xk14nd ","0","1","photo","https://pbs.twimg.com/media/EzqDvtoWUAEGvEr.jpg",""
"1385556354220400641","Jair sem Trumpinho. Confira a coluna da @veramagalhaes . https://t.co/Orkx12SOSq https://t.co/gsof0JZZUJ","O Globo Brasil","OGloboPolitica","2021-04-23T11:29:11.000Z","Fri Apr 23 11:29:11 +0000 2021","22","2","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3dImOkN ","0","1","photo","https://pbs.twimg.com/media/Ezp8KW-WUAAMDhg.jpg",""
"1385541476491448320","Assembleias com maioria governista abafaram CPIs da Covid nos estados. https://t.co/iDuqFXlWaR https://t.co/6IEMVbqd1W","O Globo Brasil","OGloboPolitica","2021-04-23T10:30:04.000Z","Fri Apr 23 10:30:04 +0000 2021","18","9","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3aACaGd ","0","0","photo","https://pbs.twimg.com/media/EzpuoYhX0AUPIPy.jpg",""
"1385538952073973761","Tasso, Pacheco e Temer: políticos testam nomes para uma terceira via contra @jairbolsonaro e @LulaOficial . Saiba mais em menos linhas no @OGloboAnalitico. https://t.co/wUycEQZBNb https://t.co/Fj43AVURJX","O Globo Brasil","OGloboPolitica","2021-04-23T10:20:02.000Z","Fri Apr 23 10:20:02 +0000 2021","24","1","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3guTgJq ","0","3","photo","https://pbs.twimg.com/media/EzpsVciWYAEg8ai.jpg",""
"1385536074739589122","Volta do ex-marqueteiro do PT João Santana à política envolve contrato de R$ 250 mil mensais e viagem de @cirogomes à Bahia. https://t.co/fihY6TTVOt https://t.co/wE3fagBwhp","O Globo Brasil","OGloboPolitica","2021-04-23T10:08:36.000Z","Fri Apr 23 10:08:36 +0000 2021","61","7","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/2QS6OUE ","0","1","photo","https://pbs.twimg.com/media/Ezppt72XIAAWC2I.jpg",""
"1385534807556464643","Presidente deve escolher entre André Mendonça e Humberto Martins para o @STF_oficial, afirma @FlavioBolsonaro . https://t.co/3vHtVluWkx https://t.co/m0cKZX8m2m","O Globo Brasil","OGloboPolitica","2021-04-23T10:03:34.000Z","Fri Apr 23 10:03:34 +0000 2021","20","4","pt","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Tweet","https://glo.bo/3xlACJO ","0","2","photo","https://pbs.twimg.com/media/EzpokMhWYAEgwfQ.jpg",""
